Date,Workout Name,Exercise Name,Set Order,lb,Reps,mi,Seconds
2017-01-08 12:32:56,"A2","Deadlift",2,275.0,4,0.0,0
2017-01-08 12:32:56,"A2","Deadlift",3,295.0,4,0.0,0
2017-01-08 12:32:56,"A2","Deadlift",4,295.0,4,0.0,0
2017-01-08 12:32:56,"A2","Military Press",1,110.0,4,0.0,0
2017-01-08 12:32:56,"A2","Military Press",2,115.0,4,0.0,0
2017-01-08 12:32:56,"A2","Military Press",3,115.0,4,0.0,0
2017-01-08 12:32:56,"A2","Military Press",4,115.0,4,0.0,0
2017-01-10 11:56:54,"A3","Bench Press",1,190.0,4,0.0,0
2017-01-10 11:56:54,"A3","Bench Press",2,190.0,4,0.0,0
2017-01-10 11:56:54,"A3","Bench Press",3,190.0,4,0.0,0
2017-01-10 11:56:54,"A3","Bench Press",4,190.0,4,0.0,0
2017-01-10 11:56:54,"A3","Squat",1,195.0,4,0.0,0
2017-01-10 11:56:54,"A3","Squat",2,205.0,4,0.0,0
2017-01-10 11:56:54,"A3","Squat",3,195.0,4,0.0,0
2017-01-10 11:56:54,"A3","Squat",4,195.0,2,0.0,0
2017-01-10 11:56:54,"A3","Military Press",1,100.0,8,0.0,0
2017-01-10 11:56:54,"A3","Military Press",2,100.0,8,0.0,0
2017-01-10 11:56:54,"A3","Military Press",3,100.0,8,0.0,0
2017-01-10 11:56:54,"A3","Military Press",4,100.0,5,0.0,0
2017-01-12 12:57:11,"B1","Bench Press",1,175.0,8,0.0,0
2017-01-12 12:57:11,"B1","Bench Press",2,175.0,8,0.0,0
2017-01-12 12:57:11,"B1","Bench Press",3,175.0,8,0.0,0
2017-01-12 12:57:11,"B1","Bench Press",4,175.0,7,0.0,0
2017-01-12 12:57:11,"B1","Deadlift",1,225.0,8,0.0,0
2017-01-12 12:57:11,"B1","Deadlift",2,225.0,8,0.0,0
2017-01-12 12:57:11,"B1","Deadlift",3,225.0,8,0.0,0
2017-01-12 12:57:11,"B1","Deadlift",4,225.0,8,0.0,0
2017-01-12 12:57:11,"B1","Military Press",1,115.0,4,0.0,0
2017-01-12 12:57:11,"B1","Military Press",2,115.0,3,0.0,0
2017-01-12 12:57:11,"B1","Military Press",3,115.0,3,0.0,0
2017-01-12 12:57:11,"B1","Military Press",4,115.0,1,0.0,0
2017-01-14 16:38:03,"B2","Bench Press",1,195.0,4,0.0,0
2017-01-14 16:38:03,"B2","Bench Press",2,195.0,4,0.0,0
2017-01-14 16:38:03,"B2","Bench Press",3,195.0,3,0.0,0
2017-01-14 16:38:03,"B2","Bench Press",4,195.0,3,0.0,0
2017-01-14 16:38:03,"B2","Squat",1,175.0,8,0.0,0
2017-01-14 16:38:03,"B2","Squat",2,175.0,8,0.0,0
2017-01-14 16:38:03,"B2","Squat",3,175.0,8,0.0,0
2017-01-14 16:38:03,"B2","Squat",4,175.0,8,0.0,0
2017-01-14 16:38:03,"B2","Military Press",1,100.0,8,0.0,0
2017-01-14 16:38:03,"B2","Military Press",2,100.0,4,0.0,0
2017-01-14 16:38:03,"B2","Military Press",3,100.0,5,0.0,0
2017-01-14 16:38:03,"B2","Military Press",4,100.0,5,0.0,0
2017-01-17 12:51:09,"B3","Bench Press",1,175.0,8,0.0,0
2017-01-17 12:51:09,"B3","Bench Press",2,175.0,8,0.0,0
2017-01-17 12:51:09,"B3","Bench Press",3,175.0,6,0.0,0
2017-01-17 12:51:09,"B3","Bench Press",4,175.0,5,0.0,0
2017-01-17 12:51:09,"B3","Deadlift",1,245.0,4,0.0,0
2017-01-17 12:51:09,"B3","Deadlift",2,265.0,4,0.0,0
2017-01-17 12:51:09,"B3","Deadlift",3,275.0,4,0.0,0
2017-01-17 12:51:09,"B3","Deadlift",4,285.0,4,0.0,0
2017-01-17 12:51:09,"B3","Military Press",1,115.0,4,0.0,0
2017-01-17 12:51:09,"B3","Military Press",2,115.0,4,0.0,0
2017-01-17 12:51:09,"B3","Military Press",3,115.0,4,0.0,0
2017-01-17 12:51:09,"B3","Military Press",4,115.0,4,0.0,0
2017-01-19 14:14:45,"A1","Bench Press",1,195.0,2,0.0,0
2017-01-19 14:14:45,"A1","Bench Press",2,195.0,3,0.0,0
2017-01-19 14:14:45,"A1","Bench Press",3,195.0,3,0.0,0
2017-01-19 14:14:45,"A1","Bench Press",4,195.0,3,0.0,0
2017-01-19 14:14:45,"A1","Squat",1,180.0,6,0.0,0
2017-01-19 14:14:45,"A1","Squat",2,180.0,6,0.0,0
2017-01-19 14:14:45,"A1","Squat",3,180.0,6,0.0,0
2017-01-19 14:14:45,"A1","Squat",4,180.0,5,0.0,0
2017-01-19 14:14:45,"A1","Military Press",1,100.0,8,0.0,0
2017-01-19 14:14:45,"A1","Military Press",2,100.0,6,0.0,0
2017-01-19 14:14:45,"A1","Military Press",3,100.0,6,0.0,0
2017-01-19 14:14:45,"A1","Military Press",4,100.0,6,0.0,0
2017-01-21 17:50:27,"TBA1","Front Squat",1,140.0,5,0.0,0
2017-01-21 17:50:27,"TBA1","Front Squat",2,140.0,5,0.0,0
2017-01-21 17:50:27,"TBA1","Front Squat",3,140.0,5,0.0,0
2017-01-21 17:50:27,"TBA1","Military Press",1,85.0,5,0.0,0
2017-01-21 17:50:27,"TBA1","Military Press",2,85.0,5,0.0,0
2017-01-21 17:50:27,"TBA1","Military Press",3,85.0,5,0.0,0
2017-01-21 17:50:27,"TBA1","Pull Up (Assisted)",1,85.0,10,0.0,0
2017-01-21 17:50:27,"TBA1","Pull Up (Assisted)",2,85.0,10,0.0,0
2017-01-21 17:50:27,"TBA1","Pull Up (Assisted)",3,85.0,10,0.0,0
2017-01-22 18:36:20,"TBB1","Bench Press",1,150.0,5,0.0,0
2017-01-22 18:36:20,"TBB1","Bench Press",2,150.0,5,0.0,0
2017-01-22 18:36:20,"TBB1","Bench Press",3,150.0,5,0.0,0
2017-01-22 18:36:20,"TBB1","Deadlift",1,225.0,5,0.0,0
2017-01-22 18:36:20,"TBB1","Deadlift",2,225.0,5,0.0,0
2017-01-22 18:36:20,"TBB1","Deadlift",3,225.0,5,0.0,0
2017-01-24 20:11:19,"TBA1","Front Squat",1,155.0,5,0.0,0
2017-01-24 20:11:19,"TBA1","Front Squat",2,155.0,5,0.0,0
2017-01-24 20:11:19,"TBA1","Front Squat",3,155.0,5,0.0,0
2017-01-24 20:11:19,"TBA1","Military Press",1,95.0,5,0.0,0
2017-01-24 20:11:19,"TBA1","Military Press",2,95.0,5,0.0,0
2017-01-24 20:11:19,"TBA1","Military Press",3,95.0,5,0.0,0
2017-01-24 20:11:19,"TBA1","Pull Up (Assisted)",1,80.0,10,0.0,0
2017-01-24 20:11:19,"TBA1","Pull Up (Assisted)",2,80.0,10,0.0,0
2017-01-24 20:11:19,"TBA1","Pull Up (Assisted)",3,80.0,10,0.0,0
2017-01-25 15:10:36,"TBB1","Bench Press",1,165.0,5,0.0,0
2017-01-25 15:10:36,"TBB1","Bench Press",2,165.0,5,0.0,0
2017-01-25 15:10:36,"TBB1","Bench Press",3,165.0,5,0.0,0
2017-01-25 15:10:36,"TBB1","Deadlift",1,235.0,5,0.0,0
2017-01-25 15:10:36,"TBB1","Deadlift",2,235.0,5,0.0,0
2017-01-25 15:10:36,"TBB1","Deadlift",3,235.0,5,0.0,0
2017-01-30 11:14:34,"TBA1","Front Squat",1,165.0,2,0.0,0
2017-01-30 11:14:34,"TBA1","Front Squat",2,165.0,3,0.0,0
2017-01-30 11:14:34,"TBA1","Front Squat",3,155.0,4,0.0,0
2017-01-30 11:14:34,"TBA1","Military Press",1,100.0,5,0.0,0
2017-01-30 11:14:34,"TBA1","Military Press",2,100.0,5,0.0,0
2017-01-30 11:14:34,"TBA1","Military Press",3,100.0,5,0.0,0
2017-01-30 11:14:34,"TBA1","Pull Up (Assisted)",1,75.0,10,0.0,0
2017-01-30 11:14:34,"TBA1","Pull Up (Assisted)",2,75.0,10,0.0,0
2017-01-30 11:14:34,"TBA1","Pull Up (Assisted)",3,75.0,10,0.0,0
2017-01-31 19:57:14,"TBB1","Bench Press",1,175.0,5,0.0,0
2017-01-31 19:57:14,"TBB1","Bench Press",2,175.0,5,0.0,0
2017-01-31 19:57:14,"TBB1","Bench Press",3,175.0,5,0.0,0
2017-01-31 19:57:14,"TBB1","Deadlift",1,255.0,5,0.0,0
2017-01-31 19:57:14,"TBB1","Deadlift",2,255.0,5,0.0,0
2017-01-31 19:57:14,"TBB1","Deadlift",3,255.0,5,0.0,0
2017-02-02 15:13:35,"TBA1","Front Squat",1,155.0,5,0.0,0
2017-02-02 15:13:35,"TBA1","Front Squat",2,155.0,5,0.0,0
2017-02-02 15:13:35,"TBA1","Front Squat",3,155.0,5,0.0,0
2017-02-02 15:13:35,"TBA1","Military Press",1,100.0,5,0.0,0
2017-02-02 15:13:35,"TBA1","Military Press",2,100.0,5,0.0,0
2017-02-02 15:13:35,"TBA1","Military Press",3,100.0,5,0.0,0
2017-02-02 15:13:35,"TBA1","Pull Up (Assisted)",1,70.0,10,0.0,0
2017-02-02 15:13:35,"TBA1","Pull Up (Assisted)",2,70.0,10,0.0,0
2017-02-02 15:13:35,"TBA1","Pull Up (Assisted)",3,70.0,10,0.0,0
2017-02-03 11:12:21,"TBB1","Bench Press",1,175.0,5,0.0,0
2017-02-03 11:12:21,"TBB1","Bench Press",2,175.0,5,0.0,0
2017-02-03 11:12:21,"TBB1","Bench Press",3,175.0,5,0.0,0
2017-02-03 11:12:21,"TBB1","Deadlift",1,255.0,5,0.0,0
2017-02-03 11:12:21,"TBB1","Deadlift",2,255.0,5,0.0,0
2017-02-03 11:12:21,"TBB1","Deadlift",3,255.0,5,0.0,0
2017-02-06 13:27:12,"TBA1","Front Squat",1,165.0,3,0.0,0
2017-02-06 13:27:12,"TBA1","Front Squat",2,165.0,3,0.0,0
2017-02-06 13:27:12,"TBA1","Front Squat",3,165.0,3,0.0,0
2017-02-06 13:27:12,"TBA1","Military Press",1,115.0,3,0.0,0
2017-02-06 13:27:12,"TBA1","Military Press",2,115.0,3,0.0,0
2017-02-06 13:27:12,"TBA1","Military Press",3,115.0,3,0.0,0
2017-02-06 13:27:12,"TBA1","Pull Up (Assisted)",1,65.0,10,0.0,0
2017-02-06 13:27:12,"TBA1","Pull Up (Assisted)",2,65.0,10,0.0,0
2017-02-06 13:27:12,"TBA1","Pull Up (Assisted)",3,65.0,10,0.0,0
2017-02-07 19:28:45,"TBB3","Bench Press",1,195.0,3,0.0,0
2017-02-07 19:28:45,"TBB3","Bench Press",2,195.0,3,0.0,0
2017-02-07 19:28:45,"TBB3","Bench Press",3,195.0,3,0.0,0
2017-02-07 19:28:45,"TBB3","Deadlift",1,285.0,3,0.0,0
2017-02-07 19:28:45,"TBB3","Deadlift",2,285.0,3,0.0,0
2017-02-07 19:28:45,"TBB3","Deadlift",3,285.0,3,0.0,0
2017-02-07 19:28:45,"TBB3","Pendlay Row",1,135.0,3,0.0,0
2017-02-07 19:28:45,"TBB3","Pendlay Row",2,135.0,3,0.0,0
2017-02-07 19:28:45,"TBB3","Pendlay Row",3,135.0,3,0.0,0
2017-02-09 19:35:08,"TBA3","Front Squat",1,165.0,3,0.0,0
2017-02-09 19:35:08,"TBA3","Front Squat",2,165.0,3,0.0,0
2017-02-09 19:35:08,"TBA3","Front Squat",3,165.0,3,0.0,0
2017-02-09 19:35:08,"TBA3","Military Press",1,115.0,3,0.0,0
2017-02-09 19:35:08,"TBA3","Military Press",2,115.0,3,0.0,0
2017-02-09 19:35:08,"TBA3","Military Press",3,115.0,3,0.0,0
2017-02-09 19:35:08,"TBA3","Pull Up (Assisted)",1,60.0,10,0.0,0
2017-02-09 19:35:08,"TBA3","Pull Up (Assisted)",2,60.0,10,0.0,0
2017-02-09 19:35:08,"TBA3","Pull Up (Assisted)",3,60.0,10,0.0,0
2017-02-10 17:31:34,"TBB3","Bench Press",1,195.0,3,0.0,0
2017-02-10 17:31:34,"TBB3","Bench Press",2,195.0,3,0.0,0
2017-02-10 17:31:34,"TBB3","Bench Press",3,195.0,3,0.0,0
2017-02-10 17:31:34,"TBB3","Deadlift",1,285.0,3,0.0,0
2017-02-10 17:31:34,"TBB3","Deadlift",2,285.0,3,0.0,0
2017-02-10 17:31:34,"TBB3","Deadlift",3,285.0,3,0.0,0
2017-02-10 17:31:34,"TBB3","Pendlay Row",1,135.0,3,0.0,0
2017-02-10 17:31:34,"TBB3","Pendlay Row",2,135.0,3,0.0,0
2017-02-10 17:31:34,"TBB3","Pendlay Row",3,155.0,3,0.0,0
2017-02-13 13:44:33,"TBA5","Front Squat",1,145.0,5,0.0,0
2017-02-13 13:44:33,"TBA5","Front Squat",2,145.0,5,0.0,0
2017-02-13 13:44:33,"TBA5","Front Squat",3,145.0,8,0.0,0
2017-02-13 13:44:33,"TBA5","Military Press",1,95.0,5,0.0,0
2017-02-13 13:44:33,"TBA5","Military Press",2,95.0,5,0.0,0
2017-02-13 13:44:33,"TBA5","Military Press",3,95.0,10,0.0,0
2017-02-13 13:44:33,"TBA5","Pull Up (Assisted)",1,55.0,10,0.0,0
2017-02-13 13:44:33,"TBA5","Pull Up (Assisted)",2,55.0,10,0.0,0
2017-02-13 13:44:33,"TBA5","Pull Up (Assisted)",3,55.0,8,0.0,0
2017-02-14 13:56:51,"TBB5","Bench Press",1,155.0,5,0.0,0
2017-02-14 13:56:51,"TBB5","Bench Press",2,155.0,5,0.0,0
2017-02-14 13:56:51,"TBB5","Bench Press",3,155.0,12,0.0,0
2017-02-14 13:56:51,"TBB5","Deadlift",1,225.0,5,0.0,0
2017-02-14 13:56:51,"TBB5","Deadlift",2,225.0,5,0.0,0
2017-02-14 13:56:51,"TBB5","Deadlift",3,225.0,5,0.0,0
2017-02-14 13:56:51,"TBB5","Pendlay Row",1,135.0,5,0.0,0
2017-02-14 13:56:51,"TBB5","Pendlay Row",2,135.0,5,0.0,0
2017-02-14 13:56:51,"TBB5","Pendlay Row",3,135.0,5,0.0,0
2017-02-16 19:53:28,"TBA5","Front Squat",1,145.0,5,0.0,0
2017-02-16 19:53:28,"TBA5","Front Squat",2,145.0,5,0.0,0
2017-02-16 19:53:28,"TBA5","Front Squat",3,145.0,9,0.0,0
2017-02-16 19:53:28,"TBA5","Military Press",1,95.0,5,0.0,0
2017-02-16 19:53:28,"TBA5","Military Press",2,95.0,5,0.0,0
2017-02-16 19:53:28,"TBA5","Military Press",3,95.0,5,0.0,0
2017-02-16 19:53:28,"TBA5","Military Press",4,135.0,1,0.0,0
2017-02-16 19:53:28,"TBA5","Pull Up (Assisted)",1,50.0,10,0.0,0
2017-02-16 19:53:28,"TBA5","Pull Up (Assisted)",2,50.0,10,0.0,0
2017-02-16 19:53:28,"TBA5","Pull Up (Assisted)",3,50.0,7,0.0,0
2017-02-17 16:38:53,"TBB5","Bench Press",1,155.0,5,0.0,0
2017-02-17 16:38:53,"TBB5","Bench Press",2,155.0,5,0.0,0
2017-02-17 16:38:53,"TBB5","Bench Press",3,155.0,8,0.0,0
2017-02-17 16:38:53,"TBB5","Deadlift",1,225.0,5,0.0,0
2017-02-17 16:38:53,"TBB5","Deadlift",2,225.0,5,0.0,0
2017-02-17 16:38:53,"TBB5","Deadlift",3,225.0,8,0.0,0
2017-02-17 16:38:53,"TBB5","Pendlay Row",1,135.0,5,0.0,0
2017-02-17 16:38:53,"TBB5","Pendlay Row",2,135.0,5,0.0,0
2017-02-17 16:38:53,"TBB5","Pendlay Row",3,135.0,5,0.0,0
2017-02-20 15:33:38,"TBA5","Front Squat",1,165.0,5,0.0,0
2017-02-20 15:33:38,"TBA5","Front Squat",2,165.0,5,0.0,0
2017-02-20 15:33:38,"TBA5","Front Squat",3,155.0,5,0.0,0
2017-02-20 15:33:38,"TBA5","Military Press",1,105.0,5,0.0,0
2017-02-20 15:33:38,"TBA5","Military Press",2,105.0,5,0.0,0
2017-02-20 15:33:38,"TBA5","Military Press",3,105.0,5,0.0,0
2017-02-20 15:33:38,"TBA5","Pull Up (Assisted)",1,45.0,10,0.0,0
2017-02-20 15:33:38,"TBA5","Pull Up (Assisted)",2,45.0,8,0.0,0
2017-02-20 15:33:38,"TBA5","Pull Up (Assisted)",3,45.0,7,0.0,0
2017-02-21 19:32:16,"TBB5","Bench Press",1,175.0,5,0.0,0
2017-02-21 19:32:16,"TBB5","Bench Press",2,175.0,5,0.0,0
2017-02-21 19:32:16,"TBB5","Bench Press",3,175.0,6,0.0,0
2017-02-21 19:32:16,"TBB5","Deadlift",1,245.0,5,0.0,0
2017-02-21 19:32:16,"TBB5","Deadlift",2,245.0,5,0.0,0
2017-02-21 19:32:16,"TBB5","Deadlift",3,245.0,5,0.0,0
2017-02-21 19:32:16,"TBB5","Pendlay Row",1,145.0,5,0.0,0
2017-02-21 19:32:16,"TBB5","Pendlay Row",2,145.0,5,0.0,0
2017-02-21 19:32:16,"TBB5","Pendlay Row",3,145.0,5,0.0,0
2017-02-23 19:46:29,"TBA5","Front Squat",1,165.0,5,0.0,0
2017-02-23 19:46:29,"TBA5","Front Squat",2,165.0,5,0.0,0
2017-02-23 19:46:29,"TBA5","Front Squat",3,165.0,5,0.0,0
2017-02-23 19:46:29,"TBA5","Front Squat",4,185.0,1,0.0,0
2017-02-23 19:46:29,"TBA5","Front Squat",5,195.0,1,0.0,0
2017-02-23 19:46:29,"TBA5","Military Press",1,105.0,5,0.0,0
2017-02-23 19:46:29,"TBA5","Military Press",2,105.0,5,0.0,0
2017-02-23 19:46:29,"TBA5","Military Press",3,105.0,5,0.0,0
2017-02-23 19:46:29,"TBA5","Pull Up (Assisted)",1,50.0,10,0.0,0
2017-02-23 19:46:29,"TBA5","Pull Up (Assisted)",2,50.0,10,0.0,0
2017-02-23 19:46:29,"TBA5","Pull Up (Assisted)",3,50.0,10,0.0,0
2017-02-24 15:00:21,"TBB5","Bench Press",1,175.0,5,0.0,0
2017-02-24 15:00:21,"TBB5","Bench Press",2,175.0,5,0.0,0
2017-02-24 15:00:21,"TBB5","Bench Press",3,175.0,5,0.0,0
2017-02-24 15:00:21,"TBB5","Deadlift",1,245.0,5,0.0,0
2017-02-24 15:00:21,"TBB5","Deadlift",2,245.0,5,0.0,0
2017-02-24 15:00:21,"TBB5","Deadlift",3,245.0,5,0.0,0
2017-02-24 15:00:21,"TBB5","Deadlift",4,275.0,2,0.0,0
2017-02-24 15:00:21,"TBB5","Deadlift",5,295.0,2,0.0,0
2017-02-24 15:00:21,"TBB5","Deadlift",6,315.0,1,0.0,0
2017-02-24 15:00:21,"TBB5","Deadlift",7,335.0,1,0.0,0
2017-02-24 15:00:21,"TBB5","Pendlay Row",1,145.0,5,0.0,0
2017-02-24 15:00:21,"TBB5","Pendlay Row",2,145.0,5,0.0,0
2017-02-24 15:00:21,"TBB5","Pendlay Row",3,145.0,5,0.0,0
2017-02-28 19:45:22,"TBB3","Bench Press",1,195.0,3,0.0,0
2017-02-28 19:45:22,"TBB3","Bench Press",2,195.0,3,0.0,0
2017-02-28 19:45:22,"TBB3","Bench Press",3,195.0,3,0.0,0
2017-02-28 19:45:22,"TBB3","Bench Press",4,205.0,1,0.0,0
2017-02-28 19:45:22,"TBB3","Bench Press",5,215.0,1,0.0,0
2017-02-28 19:45:22,"TBB3","Deadlift",1,285.0,3,0.0,0
2017-02-28 19:45:22,"TBB3","Deadlift",2,285.0,3,0.0,0
2017-02-28 19:45:22,"TBB3","Deadlift",3,285.0,3,0.0,0
2017-02-28 19:45:22,"TBB3","Pendlay Row",1,155.0,3,0.0,0
2017-02-28 19:45:22,"TBB3","Pendlay Row",2,155.0,3,0.0,0
2017-02-28 19:45:22,"TBB3","Pendlay Row",3,155.0,3,0.0,0
2017-03-02 20:24:53,"TBA3","Front Squat",1,185.0,3,0.0,0
2017-03-02 20:24:53,"TBA3","Front Squat",2,185.0,3,0.0,0
2017-03-02 20:24:53,"TBA3","Front Squat",3,185.0,3,0.0,0
2017-03-02 20:24:53,"TBA3","Military Press",1,115.0,3,0.0,0
2017-03-02 20:24:53,"TBA3","Military Press",2,115.0,3,0.0,0
2017-03-02 20:24:53,"TBA3","Military Press",3,115.0,3,0.0,0
2017-03-02 20:24:53,"TBA3","Pull Up (Assisted)",1,50.0,10,0.0,0
2017-03-02 20:24:53,"TBA3","Pull Up (Assisted)",2,40.0,10,0.0,0
2017-03-02 20:24:53,"TBA3","Pull Up (Assisted)",3,50.0,10,0.0,0
2017-03-03 16:37:40,"TBB3","Bench Press",1,195.0,3,0.0,0
2017-03-03 16:37:40,"TBB3","Bench Press",2,195.0,3,0.0,0
2017-03-03 16:37:40,"TBB3","Bench Press",3,195.0,3,0.0,0
2017-03-03 16:37:40,"TBB3","Deadlift",1,285.0,3,0.0,0
2017-03-03 16:37:40,"TBB3","Deadlift",2,285.0,3,0.0,0
2017-03-03 16:37:40,"TBB3","Deadlift",3,285.0,3,0.0,0
2017-03-03 16:37:40,"TBB3","Pendlay Row",1,155.0,3,0.0,0
2017-03-03 16:37:40,"TBB3","Pendlay Row",2,155.0,3,0.0,0
2017-03-03 16:37:40,"TBB3","Pendlay Row",3,155.0,3,0.0,0
2017-03-06 19:24:19,"TBA5","Front Squat",1,145.0,5,0.0,0
2017-03-06 19:24:19,"TBA5","Front Squat",2,145.0,5,0.0,0
2017-03-06 19:24:19,"TBA5","Front Squat",3,145.0,5,0.0,0
2017-03-06 19:24:19,"TBA5","Military Press",1,95.0,5,0.0,0
2017-03-06 19:24:19,"TBA5","Military Press",2,95.0,5,0.0,0
2017-03-06 19:24:19,"TBA5","Military Press",3,95.0,5,0.0,0
2017-03-06 19:24:19,"TBA5","Pull Up (Assisted)",1,40.0,10,0.0,0
2017-03-06 19:24:19,"TBA5","Pull Up (Assisted)",2,40.0,7,0.0,0
2017-03-06 19:24:19,"TBA5","Pull Up (Assisted)",3,40.0,6,0.0,0
2017-03-08 19:26:00,"TBB5","Deadlift",1,255.0,5,0.0,0
2017-03-08 19:26:00,"TBB5","Deadlift",2,255.0,5,0.0,0
2017-03-08 19:26:00,"TBB5","Deadlift",3,255.0,5,0.0,0
2017-03-08 19:26:00,"TBB5","Military Press",1,95.0,5,0.0,0
2017-03-08 19:26:00,"TBB5","Military Press",2,95.0,5,0.0,0
2017-03-08 19:26:00,"TBB5","Military Press",3,95.0,5,0.0,0
2017-03-08 19:26:00,"TBB5","Pull Up (Assisted)",1,40.0,10,0.0,0
